vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,selling_price
12,Individual,LPG,Manual,13.45,1086,62.1,200000
6,Dealer,Diesel,Manual,25.8,1498,98.6,410000
6,Dealer,Diesel,Automatic,13.5,2987,254.79,5700000
7,Dealer,Petrol,Manual,19.01,1462,103.26,595000
3,Individual,Petrol,Manual,19.0,1194,94.68,680000
8,Individual,Petrol,Manual,22.74,796,47.3,185000
5,Individual,Diesel,Manual,28.09,1248,88.5,680000
5,Dealer,Petrol,Manual,23.95,998,67.05,360000
6,Individual,Diesel,Manual,26.0,1498,98.6,620000
7,Individual,Diesel,Manual,15.1,2179,140.0,780000
11,Individual,Petrol,Manual,16.6,1197,85.0,350000
8,Dealer,Diesel,Automatic,12.7,2179,187.7,2600000
4,Individual,Petrol,Manual,24.7,796,47.3,290000
5,Dealer,Petrol,Manual,20.63,1198,67.0,240000
9,Dealer,Diesel,Manual,15.1,2179,140.0,825000
10,Individual,Diesel,Manual,12.8,2494,102.0,1200000
3,Dealer,Petrol,Automatic,21.63,998,67.04,464000
4,Individual,Diesel,Manual,27.39,1248,74.0,820000
10,Individual,Diesel,Manual,19.3,1248,73.9,421000
3,Dealer,Diesel,Automatic,21.72,1498,108.6,960000
4,Dealer,Petrol,Automatic,23.1,998,67.04,468000
15,Individual,Petrol,Manual,19.7,796,46.3,65000
22,Individual,Petrol,Manual,13.0,1493,100.0,70000
6,Dealer,Diesel,Manual,12.8,2494,102.0,1175000
7,Dealer,Diesel,Manual,14.0,2179,138.1,725000
4,Individual,Petrol,Manual,23.01,999,67.0,370000
4,Dealer,Petrol,Manual,17.4,1497,117.6,790000
10,Individual,Diesel,Manual,22.32,1582,126.3,530000
5,Dealer,Electric,Automatic,19.16,2494,157.7,1865000
4,Dealer,Petrol,Manual,18.6,1197,81.83,685000
8,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,430000
4,Individual,Diesel,Automatic,17.6,2179,153.86,1450000
5,Dealer,Petrol,Automatic,23.1,998,67.04,415000
4,Dealer,Petrol,Automatic,13.0,1591,121.3,1090000
3,Dealer,CNG,Manual,21.94,1196,61.7,475000
4,Individual,Petrol,Automatic,13.0,1591,121.3,1100000
5,Individual,Diesel,Manual,21.19,1396,88.73,675000
1,Individual,Petrol,Manual,22.05,796,47.3,400000
4,Dealer,Petrol,Manual,21.21,1197,81.8,650000
3,Dealer,CNG,Manual,33.44,796,40.3,350000
3,Dealer,Petrol,Manual,16.47,1198,74.0,745000
5,Dealer,Petrol,Manual,18.9,1197,82.0,420000
3,Individual,Diesel,Manual,23.4,1248,74.0,515000
4,Individual,Petrol,Manual,23.84,1199,84.0,400000
4,Dealer,Diesel,Manual,16.55,2498,105.0,795000
3,Individual,Diesel,Manual,25.32,1198,77.0,500000
4,Individual,Petrol,Manual,23.1,998,67.04,400000
10,Dealer,Petrol,Automatic,11.74,1796,186.0,1350000
8,Individual,Petrol,Manual,17.01,1591,121.3,375000
8,Individual,Diesel,Manual,12.99,2494,100.0,1300000
9,Individual,Diesel,Manual,20.0,1399,68.0,240000
6,Dealer,Petrol,Manual,22.74,796,47.3,260000
3,Dealer,Diesel,Manual,15.1,2179,152.87,1265000
6,Dealer,Diesel,Manual,12.99,2494,100.6,1150000
5,Dealer,Diesel,Manual,25.32,1198,77.0,551000
7,Individual,Petrol,Manual,17.4,1497,117.3,500000
7,Dealer,Petrol,Manual,18.9,1197,82.0,475000
5,Individual,Diesel,Manual,27.39,1248,74.0,650000
3,Dealer,Diesel,Manual,19.67,1582,126.2,1275000
8,Individual,Diesel,Manual,15.96,2523,62.1,510000
8,Dealer,Petrol,Manual,20.36,1197,78.9,255000
8,Dealer,Diesel,Automatic,16.55,1968,147.51,1550000
11,Dealer,Petrol,Manual,13.5,1799,130.0,320000
15,Individual,Petrol,Manual,19.7,796,46.3,100000
8,Individual,Petrol,Manual,20.92,998,67.1,270000
7,Dealer,Petrol,Manual,18.5,1197,82.9,451000
6,Dealer,Petrol,Manual,18.9,1197,81.86,425000
7,Dealer,Diesel,Automatic,17.68,1968,174.33,1799000
8,Dealer,Diesel,Manual,12.55,2982,168.5,1250000
11,Individual,Petrol,Manual,20.36,1197,78.9,235000
10,Dealer,Petrol,Manual,20.36,1197,78.9,249000
10,Individual,Petrol,Manual,17.0,1497,118.0,550000
3,Dealer,Petrol,Manual,21.4,1197,83.1,645000
4,Individual,Diesel,Automatic,16.0,2179,140.0,1300000
11,Dealer,Petrol,Automatic,16.8,1497,118.0,385000
3,Individual,Petrol,Manual,15.29,1591,121.3,940000
3,Individual,Diesel,Manual,17.6,2179,153.86,1200000
10,Dealer,Diesel,Manual,20.54,1598,103.6,349000
2,Individual,Petrol,Automatic,21.4,1197,83.1,770000
4,Dealer,Diesel,Automatic,22.48,1995,187.74,4175000
2,Dealer,Petrol,Manual,19.01,1462,103.26,1075000
9,Individual,Diesel,Manual,15.1,2179,140.0,875000
2,Dealer,Diesel,Manual,22.54,1396,88.73,861000
5,Individual,Diesel,Manual,28.09,1248,88.5,745000
4,Dealer,Diesel,Manual,13.68,2393,147.51,1750000
4,Individual,Petrol,Manual,25.17,799,53.3,350000
4,Dealer,Diesel,Manual,16.3,1956,170.0,1599000
6,Individual,Diesel,Manual,20.45,1461,83.8,600000
8,Dealer,Diesel,Manual,12.99,2494,100.6,950000
4,Dealer,Petrol,Automatic,21.21,1197,81.8,745000
5,Dealer,Petrol,Automatic,19.0,1199,88.7,645000
14,Dealer,Diesel,Manual,12.8,2494,102.0,450000
4,Individual,Diesel,Manual,17.6,2179,153.86,1330000
3,Individual,Petrol,Manual,17.1,1496,105.5,1050000
12,Dealer,Diesel,Manual,16.8,1493,110.0,260000
3,Dealer,Petrol,Manual,17.7,1497,113.42,885000
4,Dealer,Diesel,Manual,15.4,2179,120.0,1270000
6,Dealer,Petrol,Automatic,18.0,1497,117.3,660000
3,Dealer,Diesel,Automatic,19.5,1968,141.0,2175000
6,Dealer,Petrol,Automatic,23.95,998,67.05,388000
3,Dealer,Petrol,Manual,17.8,1498,119.35,870000
9,Individual,Petrol,Manual,18.9,998,67.1,240000
3,Dealer,Diesel,Manual,15.1,2179,152.87,1240000
8,Dealer,Diesel,Manual,25.8,1498,98.6,475000
4,Individual,Diesel,Automatic,22.69,1995,190.0,3000000
9,Dealer,Petrol,Manual,21.79,998,67.05,355000
4,Dealer,Diesel,Automatic,15.04,2755,174.5,2800000
6,Individual,Diesel,Manual,15.1,2179,140.0,675000
3,Dealer,Petrol,Automatic,15.34,1998,248.0,3400000
5,Individual,Petrol,Manual,20.4,1197,81.8,380000
12,Individual,Diesel,Manual,18.7,1896,66.0,290000
1,Individual,Petrol,Manual,22.05,796,47.3,365000
3,Dealer,Diesel,Manual,21.5,1497,108.5,790000
6,Dealer,Diesel,Manual,22.54,1396,88.73,685000
7,Dealer,Diesel,Automatic,12.55,2982,168.5,1449000
3,Dealer,Diesel,Automatic,17.6,2179,153.86,1490000
5,Individual,Diesel,Manual,25.83,1498,99.0,550000
7,Dealer,Diesel,Automatic,18.84,1995,184.0,2150000
3,Individual,Petrol,Manual,24.7,796,47.3,300000
5,Individual,Petrol,Manual,21.21,1197,81.8,450000
4,Dealer,Diesel,Automatic,10.91,3198,197.0,2875000
6,Dealer,Diesel,Manual,22.77,1498,98.59,795000
5,Dealer,Diesel,Automatic,16.0,2179,140.0,1175000
9,Individual,Petrol,Manual,18.9,998,67.1,230000
9,Dealer,Petrol,Manual,15.6,1196,70.02,315000
7,Individual,Diesel,Manual,25.2,1248,74.0,400000
8,Individual,Petrol,Manual,20.92,998,67.1,210000
4,Dealer,Petrol,Manual,20.89,1197,81.8,465000
4,Dealer,Diesel,Automatic,11.36,2755,171.5,1745000
6,Dealer,Petrol,Manual,21.21,1197,81.8,635000
6,Dealer,CNG,Manual,15.1,1196,73.0,375000
8,Dealer,Petrol,Manual,16.8,1497,116.4,495000
2,Individual,Petrol,Manual,20.3,1199,83.81,740000
4,Dealer,Diesel,Automatic,11.36,2755,171.5,1445000
5,Dealer,Diesel,Manual,23.9,1582,126.32,875000
8,Dealer,CNG,Manual,26.6,998,58.16,270000
7,Individual,Petrol,Manual,20.51,998,67.04,350000
4,Dealer,Petrol,Manual,17.8,1497,117.3,875000
9,Dealer,Diesel,Manual,19.3,1248,73.9,510000
5,Individual,Diesel,Manual,19.67,1582,126.2,880000
8,Dealer,Diesel,Automatic,12.0,2987,221.3,3100000
9,Individual,Petrol,Manual,18.9,998,67.1,300000
4,Dealer,Diesel,Manual,28.09,1248,88.5,795000
6,Dealer,Diesel,Manual,20.14,1498,88.0,560000
5,Dealer,Petrol,Manual,15.8,1591,121.3,945000
2,Individual,Petrol,Automatic,18.15,998,118.35,1100000
3,Dealer,Petrol,Automatic,17.0,1591,121.3,1125000
8,Individual,Diesel,Manual,14.0,2523,75.0,525000
5,Individual,Diesel,Manual,19.67,1582,126.2,1115000
9,Dealer,Petrol,Automatic,16.95,1197,78.9,315000
3,Dealer,Petrol,Automatic,22.0,1197,81.8,675000
4,Individual,Petrol,Manual,17.0,1198,108.5,650000
9,Dealer,Diesel,Manual,22.32,1582,126.32,619000
3,Dealer,Diesel,Automatic,10.91,3198,197.0,3150000
4,Individual,Petrol,Manual,21.1,998,100.5,650000
6,Individual,Petrol,Manual,20.85,1197,83.14,385000
5,Individual,Diesel,Automatic,19.27,2143,170.0,2500000
9,Dealer,Diesel,Manual,15.1,2179,140.0,775000
4,Individual,Diesel,Manual,28.4,1248,74.02,650000
3,Dealer,CNG,Manual,26.6,998,58.16,485000
7,Dealer,Petrol,Manual,21.21,1197,81.8,460000
15,Dealer,Diesel,Manual,15.8,2148,170.0,675000
11,Dealer,Petrol,Manual,15.04,1598,103.6,375000
12,Dealer,Petrol,Manual,19.7,796,46.3,210000
4,Dealer,Petrol,Automatic,18.9,1197,82.0,585000
1,Individual,Petrol,Manual,22.05,796,47.3,290000
5,Individual,Petrol,Automatic,17.21,1197,103.5,740000
6,Dealer,Petrol,Manual,17.1,1591,121.3,671000
11,Dealer,Petrol,Manual,16.47,1198,73.9,275000
4,Dealer,Diesel,Automatic,14.84,2143,170.0,3350000
4,Dealer,Diesel,Manual,17.1,1956,170.0,1880000
2,Individual,Petrol,Manual,21.21,1197,81.8,550000
11,Individual,Petrol,Manual,17.5,1298,85.8,250000
3,Dealer,Petrol,Manual,21.4,1197,83.1,731000
15,Dealer,Petrol,Manual,21.79,998,67.05,135000
8,Dealer,Diesel,Manual,28.4,1248,74.0,430000
6,Individual,Petrol,Manual,18.6,1197,81.83,490000
5,Individual,Diesel,Manual,26.1,1498,99.23,600000
4,Individual,Petrol,Manual,17.01,1591,121.3,950000
1,Dealer,Diesel,Automatic,14.11,2199,197.2,3200000
7,Dealer,Petrol,Automatic,18.9,1197,81.86,485000
5,Dealer,Diesel,Manual,27.62,793,47.0,430000
4,Dealer,Petrol,Manual,17.4,1497,117.3,825000
8,Dealer,Diesel,Manual,19.6,1461,108.45,550000
16,Dealer,Petrol,Manual,18.9,998,67.1,185000
15,Dealer,Petrol,Manual,19.7,796,46.3,105000
11,Individual,Petrol,Automatic,16.8,1497,118.0,328000
8,Individual,Diesel,Manual,12.99,2494,100.0,1300000
6,Dealer,Petrol,Manual,21.21,1197,81.8,530000
4,Dealer,Petrol,Manual,18.7,1199,88.7,611000
3,Individual,Diesel,Manual,24.3,1248,88.5,750000
4,Dealer,Petrol,Manual,15.29,1591,121.3,1035000
1,Dealer,Diesel,Manual,20.8,1493,113.4,1925000
10,Dealer,Diesel,Automatic,13.2,1995,170.0,815000
2,Dealer,Petrol,Automatic,23.95,998,67.05,415000
2,Dealer,CNG,Manual,26.6,998,58.16,517000
6,Individual,Diesel,Manual,25.2,1248,74.0,525000
10,Dealer,Diesel,Automatic,16.07,1995,181.0,1700000
8,Dealer,Diesel,Manual,12.55,2982,168.5,1511000
4,Dealer,Diesel,Automatic,18.53,1968,187.74,3150000
7,Individual,Diesel,Manual,20.0,1399,68.05,275000
8,Dealer,Diesel,Manual,15.1,2179,140.0,550000
6,Individual,Diesel,Manual,25.8,1498,98.6,450000
3,Individual,Petrol,Automatic,14.8,1591,121.3,1215000
6,Individual,Petrol,Manual,17.19,1197,81.86,502000
10,Dealer,Diesel,Automatic,17.68,1968,174.33,1600000
5,Dealer,Petrol,Manual,20.4,1197,81.8,490000
6,Individual,Diesel,Manual,15.1,2179,140.0,925000
5,Individual,Petrol,Manual,21.4,1197,83.1,550000
3,Individual,Diesel,Manual,13.68,2393,147.8,1280000
4,Dealer,CNG,Manual,17.5,1373,80.46,811000
6,Dealer,Petrol,Automatic,17.21,1197,103.5,695000
3,Individual,Petrol,Manual,20.89,1197,81.8,509000
7,Individual,Diesel,Manual,25.8,1498,98.6,300000
8,Dealer,Diesel,Automatic,12.0,2987,224.0,2600000
5,Individual,Petrol,Manual,20.73,1373,91.1,650000
13,Individual,Petrol,Automatic,10.9,2497,215.0,1600000
6,Individual,Petrol,Manual,23.1,998,67.04,240000
7,Dealer,Petrol,Manual,15.0,1598,103.5,575000
7,Individual,Diesel,Manual,26.21,1248,88.5,560000
3,Dealer,Diesel,Manual,28.4,1248,74.02,790000
5,Individual,CNG,Manual,26.6,998,58.16,320000
3,Dealer,Diesel,Automatic,19.5,1968,141.0,1950000
7,Dealer,Petrol,Manual,18.9,1197,81.86,425000
6,Dealer,Petrol,Manual,17.92,1086,62.1,349000
4,Dealer,Diesel,Manual,19.67,1582,126.2,1115000
4,Dealer,Petrol,Automatic,20.89,1197,81.8,550000
13,Dealer,Petrol,Manual,20.36,1197,78.9,180000
7,Dealer,Petrol,Manual,16.47,1198,73.9,650000
5,Individual,Diesel,Manual,19.87,1461,83.8,950000
14,Dealer,Petrol,Manual,19.7,796,46.3,178000
4,Individual,Petrol,Manual,20.85,1197,83.14,580000
11,Individual,Diesel,Automatic,13.2,1995,170.0,900000
9,Dealer,Diesel,Manual,20.5,1598,103.5,440000
5,Individual,Petrol,Automatic,15.5,1198,86.7,400000
4,Dealer,Diesel,Manual,14.24,2755,174.5,2800000
5,Individual,Diesel,Manual,22.77,1498,98.59,725000
5,Individual,Petrol,Manual,18.6,1197,81.83,550000
6,Dealer,Diesel,Manual,16.0,2179,140.0,1170000
5,Individual,Diesel,Manual,13.68,2393,147.8,1600000
9,Dealer,Petrol,Manual,17.5,1298,85.8,500000
11,Dealer,Petrol,Manual,20.36,1197,78.9,310000
3,Dealer,Petrol,Manual,18.6,1197,81.83,795000
4,Individual,Petrol,Manual,17.01,1591,121.3,675000
8,Individual,Diesel,Manual,20.77,1248,88.76,600000
8,Individual,Diesel,Manual,14.0,2179,138.1,480000
2,Individual,Petrol,Manual,23.84,1199,84.0,500000
6,Individual,Petrol,Manual,19.44,1198,67.0,280000
8,Dealer,Diesel,Manual,21.9,1396,88.76,425000
3,Dealer,Petrol,Automatic,18.32,2499,194.3,6400000
4,Individual,Petrol,Manual,18.6,1197,81.83,546000
9,Dealer,Diesel,Manual,22.32,1582,126.32,390000
3,Dealer,Petrol,Manual,18.9,1197,81.86,665000
7,Dealer,Petrol,Automatic,14.3,1598,103.6,495000
14,Individual,Petrol,Manual,17.8,1086,63.0,110000
11,Individual,Petrol,Manual,18.5,1197,80.0,340000
6,Individual,Petrol,Manual,20.51,998,67.04,400000
4,Dealer,Diesel,Manual,25.2,1248,74.0,710000
5,Dealer,Diesel,Manual,26.0,1498,98.6,615000
12,Individual,Diesel,Manual,12.8,2494,102.0,625000
3,Dealer,Petrol,Manual,16.2,1199,74.0,635000
8,Individual,Petrol,Manual,15.04,1598,103.6,550000
5,Dealer,Petrol,Automatic,18.0,1497,117.3,770000
13,Individual,Petrol,Manual,17.0,1497,118.0,175000
1,Individual,Petrol,Manual,22.05,796,47.3,350000
5,Dealer,Petrol,Manual,19.81,1086,68.05,395000
7,Individual,Diesel,Automatic,18.88,1995,184.0,2250000
4,Dealer,Petrol,Manual,22.0,1197,81.8,575000
2,Individual,Petrol,Manual,23.84,1199,84.0,539000
11,Individual,Diesel,Manual,16.2,1493,110.0,300000
4,Trustmark Dealer,Petrol,Automatic,23.1,998,67.04,435000
6,Dealer,Petrol,Manual,16.47,1198,74.0,625000
7,Dealer,Petrol,Automatic,16.5,1499,110.0,649000
5,Individual,Diesel,Manual,25.2,1248,74.0,530000
4,Dealer,Petrol,Manual,16.2,1199,74.0,543000
6,Dealer,Diesel,Manual,25.8,1498,98.6,465000
10,Dealer,Petrol,Manual,17.0,1197,80.0,450000
6,Dealer,Petrol,Manual,15.0,1598,103.52,485000
2,Individual,Petrol,Manual,18.9,1197,81.86,590000
13,Dealer,Petrol,Automatic,12.0,1493,100.0,300000
10,Dealer,Petrol,Manual,20.92,998,67.1,260000
8,Individual,Diesel,Manual,20.0,1399,68.1,250000
8,Dealer,Petrol,Manual,20.36,1197,78.9,399000
6,Dealer,Diesel,Manual,20.14,1498,88.0,635000
5,Dealer,Diesel,Automatic,19.33,1999,177.0,2950000
6,Dealer,Diesel,Manual,19.67,1582,126.2,910000
9,Individual,Petrol,Manual,20.36,1197,78.9,350000
7,Individual,Petrol,Manual,15.0,1598,103.52,570000
6,Dealer,Petrol,Automatic,23.95,998,67.05,375000
10,Individual,Petrol,Manual,19.7,796,46.3,190000
5,Dealer,Diesel,Automatic,14.69,2993,258.0,3590000
11,Dealer,Petrol,Manual,13.1,1798,157.8,300000
2,Individual,Petrol,Manual,18.6,1197,81.86,700000
3,Dealer,Diesel,Automatic,11.36,2755,171.5,2099000
4,Dealer,Petrol,Automatic,18.9,1197,81.86,600000
6,Dealer,Petrol,Manual,22.0,1197,81.8,475000
2,Dealer,Petrol,Manual,18.9,1197,81.86,550000
3,Dealer,Petrol,Automatic,15.1,1798,178.0,1949000
4,Dealer,Petrol,Manual,28.09,1373,91.1,800000
8,Dealer,Petrol,Manual,15.0,1598,103.5,520000
5,Dealer,Petrol,Manual,18.6,1197,81.83,530000
4,Individual,Diesel,Automatic,17.6,2179,153.86,1350000
11,Dealer,Diesel,Manual,28.4,1248,74.0,255000
7,Dealer,Diesel,Manual,12.05,2179,120.0,745000
7,Individual,Diesel,Manual,12.99,2494,100.6,1000000
6,Dealer,Electric,Automatic,19.16,2494,157.7,1699000
5,Individual,Diesel,Manual,25.2,1248,74.0,600000
7,Dealer,Diesel,Manual,22.54,1396,88.73,599000
5,Dealer,Diesel,Manual,24.7,1498,98.63,725000
7,Individual,Petrol,Manual,17.43,1396,105.5,600000
9,Individual,Diesel,Manual,19.3,1248,73.9,450000
5,Dealer,Diesel,Manual,28.09,1248,88.5,750000
4,Dealer,Petrol,Manual,18.6,1197,81.83,664000
6,Dealer,Diesel,Automatic,19.33,1999,177.0,2700000
10,Dealer,Diesel,Manual,12.8,2494,102.0,925000
3,Individual,Diesel,Manual,28.4,1248,74.02,600000
12,Dealer,Diesel,Manual,17.8,1248,75.0,335000
4,Dealer,Diesel,Manual,24.3,1248,88.5,955000
4,Dealer,Diesel,Manual,17.1,1956,170.0,1365000
9,Dealer,Diesel,Automatic,19.5,1582,126.24,745000
7,Dealer,Diesel,Automatic,18.56,1995,187.7,1725000
3,Dealer,Diesel,Manual,22.77,1498,98.59,965000
8,Individual,Diesel,Manual,22.9,1248,74.0,350000
8,Dealer,Diesel,Manual,28.4,1248,74.02,625000
2,Dealer,Petrol,Automatic,20.28,1462,103.25,910000
5,Dealer,Diesel,Automatic,15.97,2993,258.0,4495000
5,Dealer,Petrol,Automatic,15.63,1499,110.4,775000
8,Dealer,Petrol,Manual,21.79,998,67.05,330000
6,Dealer,Petrol,Manual,17.01,1591,121.3,625000
6,Dealer,Petrol,Manual,20.73,1373,91.1,540000
8,Individual,Petrol,Manual,17.01,1591,121.3,420000
4,Dealer,Petrol,Manual,23.01,999,67.0,420000
9,Dealer,Diesel,Manual,19.01,1461,108.45,475000
7,Individual,Diesel,Manual,25.2,1248,74.0,585000
7,Dealer,Diesel,Automatic,17.2,1968,138.03,1250000
12,Dealer,Petrol,Automatic,16.8,1497,118.0,310000
9,Dealer,Diesel,Automatic,16.55,1968,140.0,1475000
8,Individual,Diesel,Automatic,17.09,1995,218.0,2000000
6,Dealer,Petrol,Manual,18.9,1197,82.0,505000
7,Dealer,Diesel,Automatic,19.5,1582,126.24,795000
4,Dealer,Petrol,Manual,21.4,1197,83.1,785000
7,Individual,Petrol,Manual,19.1,1197,85.8,560000
11,Individual,Petrol,Manual,17.0,1197,80.0,325000
10,Individual,Petrol,Manual,15.6,1196,70.0,175000
15,Individual,Petrol,Manual,19.7,796,46.3,125000
6,Dealer,Diesel,Manual,21.38,1396,88.7,860000
6,Dealer,Diesel,Manual,22.77,1498,98.59,745000
4,Individual,Diesel,Manual,22.54,1396,88.73,550000
11,Individual,Diesel,Manual,12.8,2494,102.0,500000
9,Individual,Diesel,Manual,20.0,1399,68.0,225000
6,Dealer,Petrol,Manual,21.63,998,67.04,335000
5,Individual,Diesel,Manual,22.77,1498,98.59,800000
5,Dealer,CNG,Manual,15.1,1196,73.0,285000
4,Individual,Petrol,Manual,20.51,998,67.04,425000
6,Dealer,Diesel,Manual,16.0,2179,140.0,1050000
9,Individual,Diesel,Manual,22.9,1248,74.0,430000
6,Dealer,Petrol,Automatic,21.79,998,67.05,550000
14,Dealer,Diesel,Automatic,16.46,2993,258.0,1050000
7,Dealer,Petrol,Automatic,15.0,1396,98.6,540000
6,Individual,Diesel,Manual,28.09,1248,88.5,750000
10,Dealer,Diesel,Manual,12.8,2494,102.0,750000
9,Dealer,Diesel,Manual,22.07,1199,73.9,375000
5,Dealer,Diesel,Manual,28.09,1248,88.5,720000
5,Individual,Diesel,Manual,22.77,1498,98.59,725000
5,Individual,Diesel,Manual,19.87,1461,83.8,575000
6,Individual,Petrol,Manual,18.9,1197,82.0,340000
6,Individual,Diesel,Manual,25.1,1498,98.6,650000
13,Individual,Diesel,Manual,17.8,1248,75.0,125000
9,Individual,Petrol,Manual,18.6,1197,85.8,400000
3,Individual,Petrol,Manual,18.6,1197,81.83,770000
7,Dealer,Diesel,Manual,19.3,1248,73.9,410000
7,Dealer,Diesel,Automatic,19.62,1995,187.74,2000000
8,Individual,Diesel,Manual,22.7,1582,126.24,600000
2,Dealer,Petrol,Manual,17.74,999,75.1,650000
6,Dealer,Diesel,Automatic,17.01,1582,126.2,1060000
2,Dealer,Petrol,Manual,21.01,1197,81.8,800000
4,Dealer,Diesel,Manual,25.5,1498,98.6,850000
6,Dealer,Diesel,Manual,26.0,1498,98.6,525000
8,Dealer,Diesel,Manual,17.8,1248,75.0,395000
10,Dealer,Diesel,Manual,28.4,1248,74.0,425000
4,Dealer,Diesel,Automatic,21.72,1498,108.6,875000
5,Individual,Diesel,Manual,16.0,2179,140.0,1050000
3,Dealer,Petrol,Automatic,24.04,999,67.0,465000
1,Individual,Petrol,Manual,23.01,999,67.0,470000
3,Dealer,Petrol,Automatic,21.4,1197,83.1,759000
10,Dealer,Petrol,Manual,17.92,1086,62.1,195000
6,Dealer,Diesel,Manual,25.47,1248,88.5,699000
5,Dealer,Petrol,Manual,21.01,1197,81.8,575000
3,Dealer,Diesel,Automatic,17.09,2993,261.4,5600000
3,Dealer,Diesel,Manual,24.7,1498,98.63,600000
9,Dealer,Petrol,Manual,24.7,796,47.3,195000
6,Dealer,Diesel,Manual,25.47,1248,88.5,650000
3,Individual,Petrol,Automatic,18.9,1197,81.86,440000
6,Dealer,Petrol,Automatic,23.1,998,67.04,450000
10,Dealer,Diesel,Manual,11.5,2982,171.0,1050000
5,Dealer,Diesel,Manual,24.3,1248,88.5,850000
6,Dealer,Diesel,Manual,26.21,1248,88.5,650000
5,Dealer,Petrol,Manual,16.2,1199,74.0,575000
4,Individual,Petrol,Automatic,23.84,1199,83.83,520000
7,Dealer,Diesel,Automatic,18.88,1995,184.0,2250000
4,Dealer,Diesel,Automatic,22.48,1995,187.74,3150000
5,Individual,Diesel,Manual,24.3,1248,88.5,900000
3,Dealer,Diesel,Manual,27.3,1498,98.6,700000
3,Individual,Petrol,Manual,22.0,1197,81.8,520000
9,Dealer,Diesel,Automatic,16.55,1968,140.0,1295000
3,Individual,Petrol,Manual,21.4,1197,83.1,710000
7,Dealer,Diesel,Automatic,12.65,2993,296.0,5700000
4,Dealer,Petrol,Manual,16.47,1198,74.0,680000
5,Dealer,Diesel,Manual,20.14,1498,88.0,650000
6,Individual,Petrol,Manual,17.01,1591,121.4,525000
5,Dealer,Petrol,Manual,22.3,799,53.26,395000
7,Dealer,Petrol,Manual,21.21,1197,81.8,495000
1,Dealer,Diesel,Automatic,18.59,2993,261.49,5400000
11,Individual,Petrol,Manual,20.36,1197,78.9,150000
9,Dealer,Diesel,Automatic,14.74,2993,270.9,1900000
5,Dealer,Petrol,Manual,17.8,1497,117.3,795000
5,Dealer,Diesel,Manual,14.24,2755,174.5,2600000
12,Dealer,Petrol,Automatic,13.9,1799,130.2,325000
3,Individual,Diesel,Manual,25.8,1498,98.6,667000
3,Dealer,Petrol,Manual,15.0,1598,103.5,775000
10,Individual,CNG,Manual,26.2,998,58.2,280000
5,Dealer,Diesel,Automatic,18.53,1968,187.74,3125000
5,Dealer,Diesel,Manual,24.52,1248,88.5,590000
13,Individual,Petrol,Automatic,12.9,1799,130.0,500000
10,Dealer,Diesel,Manual,13.6,2523,63.0,350000
6,Dealer,Diesel,Manual,20.5,1582,126.2,790000
12,Individual,Petrol,Manual,18.9,998,67.1,150000
14,Dealer,Petrol,Manual,17.92,1086,62.1,245000
2,Individual,Diesel,Manual,22.0,1582,126.2,1080000
4,Dealer,Petrol,Manual,20.4,1197,81.8,625000
8,Dealer,Diesel,Automatic,12.7,2179,187.7,4900000
9,Individual,Diesel,Manual,23.4,1248,74.0,550000
4,Dealer,Diesel,Manual,24.3,1248,88.5,945000
5,Dealer,Diesel,Manual,28.09,1248,88.5,730000
3,Dealer,Petrol,Automatic,21.4,1197,83.1,775000
7,Dealer,Petrol,Automatic,18.9,1197,81.86,455000
4,Individual,Diesel,Manual,13.68,2393,147.8,1375000
4,Dealer,Petrol,Manual,18.6,1197,81.83,690000
3,Dealer,Petrol,Manual,17.18,1496,105.94,1025000
6,Dealer,Petrol,Manual,18.9,1197,81.86,540000
11,Individual,Diesel,Manual,12.8,2494,102.0,480000
3,Dealer,Petrol,Automatic,22.0,1197,81.8,765000
2,Individual,Petrol,Manual,21.4,1197,83.1,736000
7,Individual,Petrol,Manual,20.51,998,67.04,325000
10,Dealer,Petrol,Manual,16.47,1198,73.9,250000
5,Dealer,Petrol,Manual,20.85,1197,83.14,575000
3,Individual,Petrol,Manual,25.17,799,53.3,330000
11,Dealer,Petrol,Manual,20.36,1197,78.9,170000
8,Individual,Diesel,Manual,20.5,1598,103.5,270000
5,Dealer,Petrol,Automatic,17.21,1197,103.5,725000
6,Dealer,Diesel,Manual,24.2,1498,93.87,740000
11,Dealer,Petrol,Automatic,16.95,1197,78.9,325000
2,Individual,Petrol,Manual,18.9,1197,81.86,540000
12,Individual,Petrol,Manual,18.9,1061,67.0,200000
3,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,535000
4,Dealer,Petrol,Manual,17.14,1497,117.6,1138000
5,Dealer,Diesel,Manual,25.32,1198,77.0,475000
6,Individual,Petrol,Manual,20.51,998,67.06,375000
15,Dealer,Petrol,Manual,17.7,1497,78.0,135000
4,Dealer,Petrol,Manual,15.29,1591,121.3,1175000
4,Dealer,Diesel,Automatic,19.27,2143,167.62,3375000
